REPORT_DISTRICT,REPORT_DISTNAME,REPORT_CHARTER_STATUS,BLANK_COLUMN,DISTRICT,SERVICE,SERVICEX,CTE_STUDENTS,CTE_HOURS,CTE_AVG,ALL_STUDENTS,ALL_HOURS,ALL_AVG
,,,,92907,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
Total,,,,92907,,,46,195,4.2,51,219,4.3
,,,,92907,,,,,,,,
92908,WHITE OAK ISD,TRADITIONAL ISD/CSD,,92908,3220400,ENGLISH IV (ENG 4),39,117,3,47,141,3
,,,,92908,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,92908,3330100,UNITED STATES GOVERNMENT (GOVT,28,-999,-35.67857143,34,-999,-29.38235294
,,,,92908,3340100,US HISTORY STUDIES SINCE 1877,45,270,6,48,288,6
Total,,,,92908,,,95,477,5,108,537,5
,,,,92908,,,,,,,,
93901,ANDERSON-SHIRO CISD,TRADITIONAL ISD/CSD,,93901,3220400,ENGLISH IV (ENG 4),9,27,3,9,27,3
,,,,93901,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,93901,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,93901,3340100,US HISTORY STUDIES SINCE 1877,5,15,3,5,15,3
Total,,,,93901,,,16,66,4.1,16,66,4.1
,,,,93901,,,,,,,,
93903,IOLA ISD,TRADITIONAL ISD/CSD,,93903,3220400,ENGLISH IV (ENG 4),12,48,4,12,48,4
,,,,93903,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,18,3,6,18,3
,,,,93903,3330100,UNITED STATES GOVERNMENT (GOVT,6,24,4,6,24,4
,,,,93903,3340100,US HISTORY STUDIES SINCE 1877,16,96,6,16,96,6
Total,,,,93903,,,39,186,4.8,39,186,4.8
,,,,93903,,,,,,,,
93904,NAVASOTA ISD,TRADITIONAL ISD/CSD,,93904,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,3,3,3,3,3
,,,,93904,3220300,ENGLISH III (ENG 3),18,108,6,18,108,6
,,,,93904,3220400,ENGLISH IV (ENG 4),18,54,3,10,60,6
,,,,93904,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,93904,3310300,ECONOMICS W/EMPH FREE ENTERPR,14,42,3,15,45,3
,,,,93904,3330100,UNITED STATES GOVERNMENT (GOVT,19,57,3,20,60,3
,,,,93904,3340100,US HISTORY STUDIES SINCE 1877,10,60,6,10,60,6
,,,,93904,3350100,PSYCHOLOGY (PSYCH),7,21,3,7,21,3
,,,,93904,3370100,SOCIOLOGY (SOC),9,27,3,9,27,3
Total,,,,93904,,,93,390,4.2,96,402,4.2
,,,,93904,,,,,,,,
94901,SEGUIN ISD,TRADITIONAL ISD/CSD,,94901,3102500,INDEP STUDY IN MATH (1ST TIME),56,321,5.7,82,477,5.8
,,,,94901,3102501,INDEP STUDY IN MATH (2ND TIME),10,30,3,14,42,3
,,,,94901,3155400,MUSIC STUDIES - MUSIC THEORY I,11,33,3,48,144,3
,,,,94901,3220300,ENGLISH III (ENG 3),68,408,6,83,498,6
,,,,94901,3220400,ENGLISH IV (ENG 4),53,315,5.9,72,429,6
,,,,94901,3241400,COMMUNICATION APPLICATIONS,16,48,3,56,168,3
,,,,94901,3310300,ECONOMICS W/EMPH FREE ENTERPR,51,153,3,77,231,3
,,,,94901,3330100,UNITED STATES GOVERNMENT (GOVT,53,159,3,78,234,3
,,,,94901,3340100,US HISTORY STUDIES SINCE 1877,72,414,5.8,88,507,5.8
,,,,94901,3350100,PSYCHOLOGY (PSYCH),17,51,3,32,96,3
,,,,94901,3380002,SPEC TOPIC IN SOC STUD (1ST),27,99,3.7,58,231,4
,,,,94901,3380003,SOC STUD RESEARCH METH (1ST),28,84,3,39,117,3
,,,,94901,3500110,ART I - ART APPRECIATION,24,72,3,53,159,3
,,,,94901,13020600,ANATOMY & PHYSIOLOGY,31,244,7.9,31,244,7.9
,,,,94901,13027400,NETWORKING,5,10,2,5,10,2
,,,,94901,13027500,COMPUTER TECH PRAC 1ST TME TKN,5,10,2,5,10,2
,,,,94901,13032500,PRECISION METAL MNUFACTURNG I,5,10,2,5,10,2
,,,,94901,13032600,PRECISION METAL MNUFACTURNG II,5,5,5,5,5,5
,,,,94901,13032900,MNFG ENGINEERING TECHNOLOGY I,5,10,2,5,10,2
,,,,94901,13032950,MANU ENGINEERING TECHNOLOGY II,5,5,5,5,5,5
,,,,94901,13037200,SCIENTIFIC RESEARCH & DESIGN,12,92,7.7,27,208,7.7
,,,,94901,N1130021,METH OF ACAD & PERSNAL SUCCESS,10,30,3,37,111,3
Total,,,,94901,,,544,"2,603",4.8,878,"3,946",4.5
,,,,94901,,,,,,,,
94902,SCHERTZ-CIBOLO-U CITY ISD,TRADITIONAL ISD/CSD,,94902,3101100,PRECALCULUS (PRE CALC),176,"1,017",5.8,186,"1,077",5.8
,,,,94902,3102500,INDEP STUDY IN MATH (1ST TIME),79,459,5.8,101,591,5.9
,,,,94902,3220300,ENGLISH III (ENG 3),224,"1,317",5.9,236,"1,383",5.9
,,,,94902,3220400,ENGLISH IV (ENG 4),159,948,6,197,"1,176",6
,,,,94902,3310300,ECONOMICS W/EMPH FREE ENTERPR,182,546,3,226,678,3
,,,,94902,3330100,UNITED STATES GOVERNMENT (GOVT,201,603,3,249,747,3
,,,,94902,3340100,US HISTORY STUDIES SINCE 1877,208,"1,230",5.9,221,"1,308",5.9
,,,,94902,3380002,SPEC TOPIC IN SOC STUD (1ST),58,174,3,72,216,3
,,,,94902,13020600,ANATOMY & PHYSIOLOGY,86,504,5.9,86,504,5.9
,,,,94902,13020700,MEDICAL MICROBIOLOGY,58,348,6,58,348,6
Total,,,,94902,,,"1,431","7,146",5,"1,632","8,028",4.9
,,,,94902,,,,,,,,
94903,NAVARRO ISD,TRADITIONAL ISD/CSD,,94903,3102500,INDEP STUDY IN MATH (1ST TIME),12,36,3,14,42,3
,,,,94903,3220400,ENGLISH IV (ENG 4),41,243,5.9,43,255,5.9
,,,,94903,3330100,UNITED STATES GOVERNMENT (GOVT,42,126,3,44,132,3
,,,,94903,3340100,US HISTORY STUDIES SINCE 1877,33,198,6,34,204,6
,,,,94903,3350100,PSYCHOLOGY (PSYCH),17,51,3,20,60,3
,,,,94903,3370100,SOCIOLOGY (SOC),6,18,3,9,27,3
,,,,94903,3380001,SOCIAL STD ADV STDYS (1ST TME),6,18,3,6,24,4
,,,,94903,13009900,PROFESSIONAL COMMUNICATIONS,3,12,4,3,12,4
,,,,94903,IHE11200,SCIENCE-INST OF HIGH ED ENDRSD,30,228,7.6,33,252,7.6
Total,,,,94903,,,191,930,4.9,209,"1,008",4.8
,,,,94903,,,,,,,,
95901,ABERNATHY ISD,TRADITIONAL ISD/CSD,,95901,3102500,INDEP STUDY IN MATH (1ST TIME),6,18,3,6,18,3
,,,,95901,3155600,MUSIC STUDIES-MUSIC APPREC. I,,0,,3,3,3
,,,,95901,3220400,ENGLISH IV (ENG 4),14,69,4.9,14,69,4.9
,,,,95901,3330100,UNITED STATES GOVERNMENT (GOVT,15,45,3,15,45,3
,,,,95901,3340100,US HISTORY STUDIES SINCE 1877,17,99,5.8,18,105,5.8
,,,,95901,3350100,PSYCHOLOGY (PSYCH),12,36,3,13,39,3
,,,,95901,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,95901,3380001,SOCIAL STD ADV STDYS (1ST TME),6,18,3,6,18,3
,,,,95901,3500110,ART I - ART APPRECIATION,3,3,3,3,3,3
,,,,95901,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
Total,,,,95901,,,76,303,4,79,315,4
,,,,95901,,,,,,,,
95902,COTTON CENTER ISD,TRADITIONAL ISD/CSD,,95902,3220300,ENGLISH III (ENG 3),3,12,4,3,12,4
,,,,95902,3220400,ENGLISH IV (ENG 4),6,6,6,6,6,6
,,,,95902,3350100,PSYCHOLOGY (PSYCH),7,21,3,7,21,3
,,,,95902,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,95902,3380001,SOCIAL STD ADV STDYS (1ST TME),3,3,3,3,3,3
,,,,95902,3380002,SPEC TOPIC IN SOC STUD (1ST),3,12,4,3,12,4
,,,,95902,3380021,SOCIAL STD ADV STDYS (2ND TME),3,12,4,3,12,4
,,,,95902,13020300,MEDICAL TERMINOLOGY,3,3,3,3,3,3
,,,,95902,13023000,FOOD SCIENCE,3,3,3,3,3,3
Total,,,,95902,,,25,84,3.4,25,84,3.4
,,,,95902,,,,,,,,
95903,HALE CENTER ISD,TRADITIONAL ISD/CSD,,95903,3102500,INDEP STUDY IN MATH (1ST TIME),15,45,3,15,45,3
,,,,95903,3220300,ENGLISH III (ENG 3),5,15,3,5,15,3
,,,,95903,3221100,RESEARCH/TECHNICAL WRITING,3,12,4,3,12,4
,,,,95903,3340100,US HISTORY STUDIES SINCE 1877,10,30,3,10,30,3
Total,,,,95903,,,29,102,3.5,29,102,3.5
,,,,95903,,,,,,,,
95904,PETERSBURG ISD,TRADITIONAL ISD/CSD,,95904,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,95904,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,3,3,3,3,3
,,,,95904,3220400,ENGLISH IV (ENG 4),6,6,6,6,6,6
,,,,95904,3221800,INDEP STUDY/ENGLISH (1ST TIME),3,12,4,3,12,4
,,,,95904,3310301,ECONOMICS ADV STUDIES (1ST),3,3,3,3,3,3
,,,,95904,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,95904,3350100,PSYCHOLOGY (PSYCH),5,15,3,5,15,3
,,,,95904,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,95904,3380001,SOCIAL STD ADV STDYS (1ST TME),7,21,3,7,21,3
,,,,95904,3380021,SOCIAL STD ADV STDYS (2ND TME),6,24,4,6,24,4
,,,,95904,13018200,PRINC GOV & PUBLIC ADMIN,3,12,4,3,12,4
,,,,95904,13020300,MEDICAL TERMINOLOGY,3,12,4,3,12,4
,,,,95904,13020800,PATHOPHYSIOLOGY,3,3,3,3,3,3
,,,,95904,13037200,SCIENTIFIC RESEARCH & DESIGN,3,3,3,3,3,3
Total,,,,95904,,,45,138,3.1,45,138,3.1
,,,,95904,,,,,,,,
95905,PLAINVIEW ISD,TRADITIONAL ISD/CSD,,95905,3102500,INDEP STUDY IN MATH (1ST TIME),7,21,3,9,27,3
,,,,95905,3220400,ENGLISH IV (ENG 4),41,237,5.8,46,264,5.7
,,,,95905,3310300,ECONOMICS W/EMPH FREE ENTERPR,21,63,3,23,69,3
,,,,95905,3330100,UNITED STATES GOVERNMENT (GOVT,25,75,3,27,81,3
,,,,95905,3340100,US HISTORY STUDIES SINCE 1877,37,204,5.5,43,237,5.5
,,,,95905,3350100,PSYCHOLOGY (PSYCH),6,24,4,6,24,4
,,,,95905,13025200,COSMETOLOGY I,10,40,4,10,40,4
,,,,95905,13025300,COSMETOLOGY II,6,24,4,6,24,4
,,,,95905,13032300,WELDING I,6,24,4,6,24,4
,,,,95905,13032400,WELDING II,6,24,4,6,24,4
,,,,95905,13039600,AUTO TECH I: MNT & LGHT REPAIR,9,36,4,9,36,4
,,,,95905,13039700,AUTO TECHNOLOGY II: AUTO SERVC,3,12,4,3,12,4
,,,,95905,A3040000,AP CHEMISTRY,8,32,4,10,40,4
Total,,,,95905,,,166,816,4.9,183,902,4.9
,,,,95905,,,,,,,,
96904,MEMPHIS ISD,TRADITIONAL ISD/CSD,,96904,3220300,ENGLISH III (ENG 3),20,111,5.6,22,123,5.6
,,,,96904,3220400,ENGLISH IV (ENG 4),18,54,3,10,60,6
,,,,96904,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,96904,3340100,US HISTORY STUDIES SINCE 1877,3,12,4,6,18,3
,,,,96904,13032300,WELDING I,6,6,6,6,6,6
,,,,96904,13032400,WELDING II,3,3,3,3,3,3
Total,,,,96904,,,35,192,5.5,39,216,5.5
,,,,96904,,,,,,,,
96905,TURKEY-QUITAQUE ISD,TRADITIONAL ISD/CSD,,96905,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,96905,3102501,INDEP STUDY IN MATH (2ND TIME),3,3,3,3,3,3
,,,,96905,3220300,ENGLISH III (ENG 3),10,30,3,10,30,3
,,,,96905,3220400,ENGLISH IV (ENG 4),9,27,3,9,27,3
Total,,,,96905,,,28,84,3,28,84,3
,,,,96905,,,,,,,,
97902,HAMILTON ISD,TRADITIONAL ISD/CSD,,97902,3102500,INDEP STUDY IN MATH (1ST TIME),15,51,3.4,15,51,3.4
,,,,97902,3102501,INDEP STUDY IN MATH (2ND TIME),3,12,4,3,12,4
,,,,97902,3220300,ENGLISH III (ENG 3),17,99,5.8,19,105,5.5
,,,,97902,3220400,ENGLISH IV (ENG 4),22,132,6,22,132,6
,,,,97902,3241400,COMMUNICATION APPLICATIONS,5,15,3,5,15,3
,,,,97902,3310300,ECONOMICS W/EMPH FREE ENTERPR,19,57,3,19,57,3
,,,,97902,3310301,ECONOMICS ADV STUDIES (1ST),3,3,3,3,3,3
,,,,97902,3330100,UNITED STATES GOVERNMENT (GOVT,20,60,3,20,60,3
,,,,97902,3340100,US HISTORY STUDIES SINCE 1877,16,90,5.6,17,93,5.5
,,,,97902,3340400,WORLD HISTORY STUDIES (W HIST),12,72,6,12,72,6
,,,,97902,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,97902,3380002,SPEC TOPIC IN SOC STUD (1ST),18,54,3,18,54,3
,,,,97902,3440300,LANG O/T ENGLISH III - SPANISH,6,18,3,6,18,3
,,,,97902,3440400,LANG O/T ENGLISH IV - SPANISH,3,12,4,3,12,4
,,,,97902,3501300,"ART III, DRAWING II",19,114,6,19,114,6
,,,,97902,13032400,WELDING II,13,92,7.1,13,92,7.1
Total,,,,97902,,,193,887,4.6,196,896,4.6
,,,,97902,,,,,,,,
97903,HICO ISD,TRADITIONAL ISD/CSD,,97903,3220300,ENGLISH III (ENG 3),13,39,3,15,45,3
,,,,97903,3220400,ENGLISH IV (ENG 4),9,27,3,9,27,3
,,,,97903,3310300,ECONOMICS W/EMPH FREE ENTERPR,6,24,4,6,24,4
,,,,97903,3330100,UNITED STATES GOVERNMENT (GOVT,6,24,4,6,24,4
,,,,97903,3340100,US HISTORY STUDIES SINCE 1877,9,36,4,14,42,3
,,,,97903,3440400,LANG O/T ENGLISH IV - SPANISH,5,15,3,5,15,3
Total,,,,97903,,,42,165,3.9,44,177,4
,,,,97903,,,,,,,,
98901,GRUVER ISD,TRADITIONAL ISD/CSD,,98901,3102540,ALGEBRAIC REASONING,17,51,3,17,51,3
,,,,98901,3220400,ENGLISH IV (ENG 4),13,75,5.8,13,75,5.8
,,,,98901,3310300,ECONOMICS W/EMPH FREE ENTERPR,12,-999,-83.25,12,-999,-83.25
,,,,98901,3330100,UNITED STATES GOVERNMENT (GOVT,13,39,3,13,39,3
,,,,98901,3340100,US HISTORY STUDIES SINCE 1877,15,87,5.8,15,87,5.8
,,,,98901,13011500,BUSIN INFO MGT II,0,73,0,0,73,0
,,,,98901,13032400,WELDING II,8,8,8,8,8,8
Total,,,,98901,,,82,369,4.5,82,369,4.5
,,,,98901,,,,,,,,
98904,SPEARMAN ISD,TRADITIONAL ISD/CSD,,98904,3102500,INDEP STUDY IN MATH (1ST TIME),33,99,3,34,102,3
,,,,98904,3220400,ENGLISH IV (ENG 4),35,192,5.5,38,210,5.5
,,,,98904,3310300,ECONOMICS W/EMPH FREE ENTERPR,28,84,3,28,84,3
,,,,98904,3330100,UNITED STATES GOVERNMENT (GOVT,28,84,3,28,84,3
,,,,98904,3340100,US HISTORY STUDIES SINCE 1877,29,174,6,32,192,6
,,,,98904,3350100,PSYCHOLOGY (PSYCH),25,75,3,25,75,3
,,,,98904,13009900,PROFESSIONAL COMMUNICATIONS,25,75,3,25,75,3
,,,,98904,13032300,WELDING I,8,32,4,8,32,4
,,,,98904,13032400,WELDING II,7,21,3,7,21,3
,,,,98904,13037200,SCIENTIFIC RESEARCH & DESIGN,32,128,4,32,128,4
Total,,,,98904,,,242,964,4,249,"1,003",4
,,,,98904,,,,,,,,
99902,CHILLICOTHE ISD,TRADITIONAL ISD/CSD,,99902,3220300,ENGLISH III (ENG 3),4.5,4.5,4.5,4.5,4.5,4.5
,,,,99902,3220400,ENGLISH IV (ENG 4),,0,,3,3,3
,,,,99902,3330100,UNITED STATES GOVERNMENT (GOVT,,0,,3,3,3
,,,,99902,3340100,US HISTORY STUDIES SINCE 1877,6,18,3,6,18,3
,,,,99902,13027600,COMPUTER PROGRAMMING I,,0,,3,3,3
,,,,99902,13032300,WELDING I,11,33,3,11,33,3
,,,,99902,13032400,WELDING II,6,6,6,3,12,4
Total,,,,99902,,,13,72,5.5,16,81,5.1
,,,,99902,,,,,,,,
99903,QUANAH ISD,TRADITIONAL ISD/CSD,,99903,3101100,PRECALCULUS (PRE CALC),3,12,4,0,19,0
,,,,99903,3102500,INDEP STUDY IN MATH (1ST TIME),3,12,4,3,12,4
,,,,99903,3102501,INDEP STUDY IN MATH (2ND TIME),3,12,4,3,12,4
,,,,99903,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,12,4,3,12,4
,,,,99903,3220300,ENGLISH III (ENG 3),3,3,3,3,3,3
,,,,99903,3220400,ENGLISH IV (ENG 4),6,6,6,6,6,6
,,,,99903,3241400,COMMUNICATION APPLICATIONS,10,30,3,10,30,3
,,,,99903,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,12,4
,,,,99903,3350100,PSYCHOLOGY (PSYCH),6,18,3,7,21,3
,,,,99903,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,99903,3380001,SOCIAL STD ADV STDYS (1ST TME),3,3,3,3,3,3
Total,,,,99903,,,38,120,3.2,41,133,3.2
,,,,99903,,,,,,,,
100903,KOUNTZE ISD,TRADITIONAL ISD/CSD,,100903,3101100,PRECALCULUS (PRE CALC),,0,,3,3,3
,,,,100903,3102500,INDEP STUDY IN MATH (1ST TIME),3,3,3,3,3,3
,,,,100903,3155600,MUSIC STUDIES-MUSIC APPREC. I,3,3,3,3,3,3
,,,,100903,3220300,ENGLISH III (ENG 3),9,36,4,14,42,3
,,,,100903,3220400,ENGLISH IV (ENG 4),10,45,4.5,10,45,4.5
,,,,100903,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,100903,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,100903,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,100903,3380002,SPEC TOPIC IN SOC STUD (1ST),3,3,3,3,3,3
,,,,100903,3380021,SOCIAL STD ADV STDYS (2ND TME),14,42,3,14,42,3
,,,,100903,3500110,ART I - ART APPRECIATION,3,3,3,3,12,4
,,,,100903,PES00054,AEROBIC ACTIVITIES,3,3,3,3,3,3
Total,,,,100903,,,37,162,4.4,42,180,4.3
,,,,100903,,,,,,,,
100904,SILSBEE ISD,TRADITIONAL ISD/CSD,,100904,3220300,ENGLISH III (ENG 3),27,150,5.6,31,174,5.6
,,,,100904,3220400,ENGLISH IV (ENG 4),23,123,5.3,24,129,5.4
,,,,100904,3221600,HUMANITIES (FIRST TIME TAKEN),14,72,5.1,29,162,5.6
,,,,100904,3240900,PUBLIC SPEAKING I (PUBSPKG1),9,27,3,23,69,3
,,,,100904,3310300,ECONOMICS W/EMPH FREE ENTERPR,39,117,3,40,120,3
,,,,100904,3330100,UNITED STATES GOVERNMENT (GOVT,42,126,3,43,129,3
,,,,100904,3340100,US HISTORY STUDIES SINCE 1877,20,117,5.9,25,147,5.9
,,,,100904,13002500,"PCTM AG,FOOD,NAT RESRC 1ST TME",9,27,3,9,27,3
,,,,100904,13002510,"PCTM AG,FOOD,NAT RESRC 2ND TME",6,24,4,6,24,4
,,,,100904,13005800,HVAC & REFRIG TECHNOLOGY I,10,30,3,10,30,3
,,,,100904,N1300262,INTRO TO PROCESS TECHNOLOGY,9,27,3,9,27,3
,,,,100904,N1300264,"PETROCHEM SFTY, HLTH & ENVIRON",6,24,4,6,24,4
Total,,,,100904,,,213,864,4.1,254,"1,062",4.2
,,,,100904,,,,,,,,
100907,LUMBERTON ISD,TRADITIONAL ISD/CSD,,100907,3220400,ENGLISH IV (ENG 4),29,168,5.8,38,222,5.8
,,,,100907,3310300,ECONOMICS W/EMPH FREE ENTERPR,24,72,3,32,96,3
,,,,100907,3330100,UNITED STATES GOVERNMENT (GOVT,29,87,3,39,117,3
,,,,100907,3340100,US HISTORY STUDIES SINCE 1877,33,132,4,50,150,3
,,,,100907,13020600,ANATOMY & PHYSIOLOGY,5,20,4,5,20,4
Total,,,,100907,,,110,479,4.4,140,605,4.3
,,,,100907,,,,,,,,
100908,WEST HARDIN COUNTY CISD,TRADITIONAL ISD/CSD,,100908,3220300,ENGLISH III (ENG 3),10,54,5.4,10,54,5.4
,,,,100908,3220400,ENGLISH IV (ENG 4),6,24,4,6,24,4
,,,,100908,3330100,UNITED STATES GOVERNMENT (GOVT,3,12,4,3,12,4
,,,,100908,3340100,US HISTORY STUDIES SINCE 1877,3,3,3,3,3,3
,,,,100908,3350100,PSYCHOLOGY (PSYCH),10,30,3,10,30,3
,,,,100908,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,100908,3380001,SOCIAL STD ADV STDYS (1ST TME),3,12,4,3,12,4
,,,,100908,13020300,MEDICAL TERMINOLOGY,3,12,4,3,12,4
,,,,100908,13032900,MNFG ENGINEERING TECHNOLOGY I,6,24,4,6,24,4
,,,,100908,LD11110A,LOCALLY DVELOPED MATHEMATICS A,10,30,3,10,30,3
Total,,,,100908,,,49,210,4.3,49,210,4.3
,,,,100908,,,,,,,,
101806,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,OPEN ENROLLMENT CHARTER,,101806,3102500,INDEP STUDY IN MATH (1ST TIME),6,18,3,9,27,3
,,,,101806,3220400,ENGLISH IV (ENG 4),7,21,3,14,42,3
,,,,101806,3270100,COLLEGE READINESS & STDY SKILS,27,81,3,28,84,3
,,,,101806,3350100,PSYCHOLOGY (PSYCH),7,21,3,17,51,3
,,,,101806,3370100,SOCIOLOGY (SOC),5,15,3,13,39,3
,,,,101806,3380002,SPEC TOPIC IN SOC STUD (1ST),6,18,3,12,36,3
,,,,101806,3380022,SPEC TOPIC IN SOC STUD (2ND),5,15,3,13,39,3
,,,,101806,13020410,HEALTH SCIENCE THEORY/CLINICAL,6,24,4,13,39,3
Total,,,,101806,,,68,213,3.1,113,357,3.2
,,,,101806,,,,,,,,
101813,KIPP INC CHARTER,OPEN ENROLLMENT CHARTER,,101813,3102500,INDEP STUDY IN MATH (1ST TIME),5,15,3,10,30,3
Total,,,,101813,,,5,15,3,10,30,3
,,,,101813,,,,,,,,
101821,HOUSTON HEIGHTS HIGH SCHOOL,OPEN ENROLLMENT CHARTER,,101821,3220300,ENGLISH III (ENG 3),3,3,3,3,3,3
,,,,101821,3220400,ENGLISH IV (ENG 4),3,3,3,3,3,3
,,,,101821,3350100,PSYCHOLOGY (PSYCH),3,3,3,3,3,3
,,,,101821,3370100,SOCIOLOGY (SOC),3,3,3,3,3,3
,,,,101821,3830100,"DANCE I, PRINCIPLES OF DANCE I",,0,,3,3,3
,,,,101821,13014300,HUMAN GROWTH & DEVELOP,,0,,3,3,3
,,,,101821,13016900,STAT & BUSNESS DECISION MAKING,,0,,3,3,3
Total,,,,101821,,,5,15,3,10,30,3
,,,,101821,,,,,,,,
101837,CALVIN NELMS CHARTER SCHOOLS,OPEN ENROLLMENT CHARTER,,101837,3241400,COMMUNICATION APPLICATIONS,3,3,3,3,3,3
,,,,101837,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,101837,3330100,UNITED STATES GOVERNMENT (GOVT,3,12,4,3,12,4
,,,,101837,3340100,US HISTORY STUDIES SINCE 1877,15,90,6,15,90,6
,,,,101837,3350100,PSYCHOLOGY (PSYCH),14,42,3,14,42,3
,,,,101837,3500110,ART I - ART APPRECIATION,3,3,3,3,3,3
Total,,,,101837,,,38,159,4.2,38,159,4.2
,,,,101837,,,,,,,,
101838,SOUTHWEST SCHOOL,OPEN ENROLLMENT CHARTER,,101838,3060100,ASTRONOMY (ASTRMY),,0,,3,3,3
,,,,101838,3102502,INDEPEND STUDY MATH,3,3,3,5,15,3
,,,,101838,3380022,SPEC TOPIC IN SOC STUD (2ND),,0,,3,3,3
,,,,101838,3500110,ART I - ART APPRECIATION,,0,,3,3,3
,,,,101838,3500300,ART III,,0,,6,18,3
,,,,101838,13037500,ENGINEERING SCIENCE,3,12,4,3,12,4
,,,,101838,N1150043,COMPREHENSIVE WELLNESS I,3,3,3,6,18,3
,,,,101838,N1303742,INTRO TO ENGIN DESIGN (PLTW),16,48,3,16,48,3
Total,,,,101838,,,25,69,2.8,47,135,2.9
,,,,101838,,,,,,,,
101846,HARMONY SCIENCE ACADEMY,OPEN ENROLLMENT CHARTER,,101846,3220300,ENGLISH III (ENG 3),34,201,5.9,39,231,5.9
,,,,101846,3241400,COMMUNICATION APPLICATIONS,10,30,3,12,36,3
,,,,101846,3330100,UNITED STATES GOVERNMENT (GOVT,50,150,3,58,174,3
,,,,101846,3350100,PSYCHOLOGY (PSYCH),11,33,3,13,39,3
Total,,,,101846,,,105,414,3.9,122,480,3.9
,,,,101846,,,,,,,,
101858,HARMONY SCHOOL OF EXCELLENCE,OPEN ENROLLMENT CHARTER,,101858,3100600,ALGEBRA II (ALG2),18,105,5.8,23,135,5.9
,,,,101858,3101100,PRECALCULUS (PRE CALC),14,90,6.4,22,144,6.5
,,,,101858,3220300,ENGLISH III (ENG 3),3,3,3,3,3,3
,,,,101858,3310321,ECONOMICS ADV STUDIES (2ND),12,36,3,26,78,3
,,,,101858,13020600,ANATOMY & PHYSIOLOGY,8,8,8,8,8,8
Total,,,,101858,,,46,242,5.3,73,368,5
,,,,101858,,,,,,,,
101862,HARMONY SCHOOL OF SCIENCE - HOUSTO,OPEN ENROLLMENT CHARTER,,101862,3040000,CHEMISTRY (CHEM),17,136,8,20,160,8
,,,,101862,3100600,ALGEBRA II (ALG2),59,351,5.9,67,399,6
,,,,101862,3155600,MUSIC STUDIES-MUSIC APPREC. I,38,228,6,43,258,6
,,,,101862,3220400,ENGLISH IV (ENG 4),27,162,6,29,174,6
,,,,101862,3310300,ECONOMICS W/EMPH FREE ENTERPR,3,3,3,3,3,3
,,,,101862,3330100,UNITED STATES GOVERNMENT (GOVT,3,3,3,3,3,3
,,,,101862,13020600,ANATOMY & PHYSIOLOGY,83,498,6,83,498,6
Total,,,,101862,,,229,"1,390",6.1,249,"1,510",6.1
,,,,101862,,,,,,,,
101902,ALDINE ISD,TRADITIONAL ISD/CSD,,101902,3050000,PHYSICS (PHYSICS),3,3,3,12,45,3.8
,,,,101902,3100600,ALGEBRA II (ALG2),91,273,3,131,393,3
,,,,101902,3101100,PRECALCULUS (PRE CALC),68,204,3,103,309,3
,,,,101902,3220300,ENGLISH III (ENG 3),295,"1,695",5.7,383,"2,217",5.8
,,,,101902,3220400,ENGLISH IV (ENG 4),257,"1,488",5.8,326,"1,872",5.7
,,,,101902,3221600,HUMANITIES (FIRST TIME TAKEN),110,330,3,119,357,3
,,,,101902,3270100,COLLEGE READINESS & STDY SKILS,135,405,3,181,543,3
,,,,101902,3310300,ECONOMICS W/EMPH FREE ENTERPR,152,456,3,182,546,3
,,,,101902,3330100,UNITED STATES GOVERNMENT (GOVT,110,330,3,144,432,3
,,,,101902,3340100,US HISTORY STUDIES SINCE 1877,200,"1,128",5.6,267,"1,524",5.7
